,0,1,2,3,4
2386,2021-03-07 08:09:34,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",Vishald29,"Hyderabad, India",en
2387,2021-03-07 08:09:33,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",PMsdi,,en
2388,2021-03-07 08:09:28,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",AyazSalaar18,ALLAH's Land🕋,en
2389,2021-03-07 08:09:26,"BCCI announces #IPL schedule. Tournament to begin on 9th April in Chennai, final on 30th May at the… https://t.co/W5bBLHabA8",karishmasingh22,Delhi,en
2390,2021-03-07 08:09:21,"RT @ukshahi: iPhone maker Wistron is investing ₹2,847 Cr at its facility in Narasapura, 70 km from Bengaluru.
Besides ₹1,947 Cr for iPhones…",rama_bhaktha,India,en
2391,2021-03-07 08:09:19,RT @KCRamamurthy_MP: Attended the Inaugural session of second pre-event of the TechBharat -2021 as guest of honour with State DCM Dr. @dras…,bhojaraj68,Bangalore,en
2392,2021-03-07 08:09:19,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",RSSxve,"लखनऊ, भारत",en
2393,2021-03-07 08:09:14,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",dharm_raj1,"छत्तीसगढ़, भारत",en
2394,2021-03-07 08:09:13,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",RockyNaveen04,,en
2395,2021-03-07 08:09:07,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",Niranjan_cric,"Hyderabad, India",en
2396,2021-03-07 08:08:59,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",supreeth28,"Bengaluru, India",en
2397,2021-03-07 08:08:53,RT @abhyudaya_kkss: Do you want to volunteer at Abhyudaya Konankuntey Bengaluru evening twice a week and teach socially deprived students i…,ahikrv,"Bangalore, India",en
2398,2021-03-07 08:08:50,"RT @CricSubhayan: #IPL2021: 

- Playoffs and final at #NarendraModiStadium

- Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches eac…",itxshrutzz,,en
2399,2021-03-07 08:08:50,"RT @toisports: JUST IN: @BCCI announces schedule of @IPL 2021, to be held at six venues in India from April 9 to May 30.

Ahmedabad, Bengal…",avnishtiwarii,"Lucknow, India",en
2400,2021-03-07 08:08:50,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",damle_brajesh,,en
2401,2021-03-07 08:08:48,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",Combatant_AF,"New Delhi, India",en
2402,2021-03-07 08:08:46,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",imbarath312,,en
2403,2021-03-07 08:08:38,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",SumanPa72453281,"मध्य प्रदेश, भारत",en
2404,2021-03-07 08:08:32,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",KALYANMacha3,,en
2405,2021-03-07 08:08:14,"@CricCrazyJohns For the nth time, It's Bengaluru and not Bangalore anymore! Are you listening @BCCI @IPL @RCBTweets #IPL #IPL2021",kiranchandranna,,en
2406,2021-03-07 08:08:13,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",CamilleHurn,Gab.com/Ayla,en
2407,2021-03-07 08:08:12,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",mainamausi,,en
2408,2021-03-07 08:08:11,"RT @ESPNcricinfo: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away games. All…",SujayDey07,"Gossaigaon, India",en
2409,2021-03-07 08:08:00,"RT @CricSubhayan: #IPL2021: 

- Playoffs and final at #NarendraModiStadium

- Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches eac…",ceeeeeeed07,Gabba ,en
2410,2021-03-07 08:07:43,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",Hmmmmmm007,Haryana,en
2411,2021-03-07 08:07:38,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",DeeptiS89668669,"Gwalior, India",en
2412,2021-03-07 08:07:37,"During the league stage, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ahmedabad and Delhi w… https://t.co/2sJvC5iqCC",CricPrasen,"Kolkata, India",en
2413,2021-03-07 08:07:29,"#IPL2021: 

- Playoffs and final at #NarendraModiStadium

- Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 match… https://t.co/sDWvZG7go3",CricSubhayan,,en
2414,2021-03-07 08:07:29,"Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will be the six host cities

There will be no home/away game… https://t.co/NLYJljRYdB",ESPNcricinfo,"At the cricket, mainly",en
2415,2021-03-07 08:07:27,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",RpRamesh10,"Bhandup West, Mumbai",en
2416,2021-03-07 08:07:21,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",madaanparag,,en
2417,2021-03-07 08:07:18,"RT @rajeshpadmar: 'We are RSS, We are proud to say that we are RSS Swayamsevaks'; says Karnataka Chief Minister BS Yediyurappa in VidhanSab…",OfficeHindu,आर्यावर्त ,en
2418,2021-03-07 08:07:15,"@IPL @RCBTweets #IPL2021 @BCCI . For the nth time, it's Bengaluru and not Bangalore anymore! Please correct it. https://t.co/8lxI1d2BNy",kiranchandranna,,en
2419,2021-03-07 08:07:06,"RT @ukshahi: In a big development, Tesla registers its Indian subsidiary in Bengaluru.
Tesla will be investing Bns of USD into India, in ta…",rama_bhaktha,India,en
2420,2021-03-07 08:07:06,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",TVMohandasPai,Bangalore,en
2421,2021-03-07 08:06:36,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",devangee_dabhi,,en
2422,2021-03-07 08:06:32,"IPL to be held in India and will start on 9th April. Matches to be held in Ahmedabad, Bengaluru, Chennai, Delhi, Mu… https://t.co/qQ3O4MyQgF",Gampa_cricket,"Sydney, Australia",en
2423,2021-03-07 08:06:20,"RT @Hulikavishri: KJM(Krishnarajapuram)Dual 4D 06589 KSR BENGALURU-MIRAJ Express (Rani Chennamma Express)

Spl Dedicated  @AkumallaL You Fo…",BelagaviForum,,en
2424,2021-03-07 08:06:20,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",chhayameena75,"Hatpipalya, India",en
2425,2021-03-07 08:06:19,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,katipura,,en
2426,2021-03-07 08:06:14,"See our latest #Bengaluru, KA job and click to apply: Senior Consultant/ Customer &amp; Marketing- Apttus -Bglr/Hyd/Ggn… https://t.co/QCBBsNeMLA",tmj_nda_jobs1,India,en
2427,2021-03-07 08:06:09,"#IPL2021 schedule announced.

It will start on 9th April and the final will be held on 30th May.

6 Cities — Ahmeda… https://t.co/PB47hNCJzU",CricPrasen,"Kolkata, India",en
2428,2021-03-07 08:06:05,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",VijayGo85865290,"Sikar, Rajasthan,India",en
2429,2021-03-07 08:05:52,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",the_realist369,"Bengaluru, India",en
2430,2021-03-07 08:05:40,"RT @ukshahi: Karnataka Govt is coming up with state's biggest township of 2,000 Acres at Jigani, 30 km from Bengaluru to take care of conge…",rama_bhaktha,India,en
2431,2021-03-07 08:05:27,"RT @toisports: JUST IN: @BCCI announces schedule of @IPL 2021, to be held at six venues in India from April 9 to May 30.

Ahmedabad, Bengal…",shiva__jha,India,en
2432,2021-03-07 08:05:23,"RT @ArvindLBJP: Addressed participants of workshop ""Madhyama Manthana"", with media experts as resource persons, held today by BJP Bengaluru…",rravi3665,India,en
2433,2021-03-07 08:05:20,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",KokareMukund,"Daund, India",en
2434,2021-03-07 08:04:53,"Can you recommend anyone for this job in #Gurugram, HR? https://t.co/ky0Ruq61OF #IT",tmj_ide_jobs,Delhi,en
2435,2021-03-07 08:04:53,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",sangeeta_hem,,en
2436,2021-03-07 08:04:48,"RT @toisports: JUST IN: @BCCI announces schedule of @IPL 2021, to be held at six venues in India from April 9 to May 30.

Ahmedabad, Bengal…",Shibani261,,en
2437,2021-03-07 08:04:40,"#IPL to kickoff from April 9 in Chennai
Playoffs &amp; final in Ahmedabad
Ties at 6 venues. Chennai, Mumbai, Kolkata, B… https://t.co/cybYzMmpal",rajeshpansare,Mumbai,en
2438,2021-03-07 08:04:35,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",aiTyOzRZi5Ej20N,"Rajkot, India",en
2439,2021-03-07 08:04:35,"RT @thefield_in: JUST IN:

#IPL2021 schedule has been released and it will take place in India. The season will begin on 9th April in Chenn…",elanila07,"Bengaluru, India",en
2440,2021-03-07 08:04:27,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",KalmanjeH,,en
2441,2021-03-07 08:04:24,"RT @thefield_in: JUST IN:

#IPL2021 schedule has been released and it will take place in India. The season will begin on 9th April in Chenn…",Armchair_critic,Castle Black,en
2442,2021-03-07 08:04:19,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",GargP721,India,en
2443,2021-03-07 08:04:12,"RT @Tejasvi_Surya: Thank you Sri @AmitShah Ji for inaugurating MP office of Bengaluru South

Our office is designed to inspire selfless wor…",GargP721,India,en
2444,2021-03-07 08:04:07,"The IPL will be played from April 9 to May 30, to be held in India. Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp;… https://t.co/1CZbsq7PbR",Sanjjeev,Mumbai,en
2445,2021-03-07 08:04:06,"RT @vinayakkm: Out of the 56 league matches, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ahmedabad and Delhi will…",kush_verma26,"Raebareli, India",en
2446,2021-03-07 08:04:05,"BREAKING! IPL 2021 schedule announced

Tournament to start on Apr 9 with finals on May 30.

Mumbai vs Bangalore the… https://t.co/w5Gol3cSHU",CricXtasy,,en
2447,2021-03-07 08:04:00,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",Parida_1985,,en
2448,2021-03-07 08:03:51,"ArogyaSetu doesn't allow to re-book, while doctor @apollo says that there's no vaccine. From Covid management to Va… https://t.co/u25QEj6ZV9",gauravthinking,"Bengaluru, India",en
2449,2021-03-07 08:03:51,"RT @venkatatweets: JUST IN: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata are host cities for the upcoming IPL. Opening match at C…",vj_buddy,"Chennai, India",en
2450,2021-03-07 08:03:49,"RT @sreshthx: IPL schedule: Out of the 56 league matches, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ahmedabad an…",KOCricket528,"New Delhi, India",en
2451,2021-03-07 08:03:49,"Bellam Gorumitilu available to order now.

#rajahmundry #nellore #kakinada #kovvur #niddadavolu #hyderabad… https://t.co/KCpbEnZ5EC",VillageDukaan,"Rajahmundry, India",en
2452,2021-03-07 08:03:49,"Had a meeting with Shakti Kendra leaders of Thirubhuvanai
assembly constituency Puducherry and updated all details… https://t.co/gnukssyWGJ",CKRBJP,"Bengaluru, India",en
2453,2021-03-07 08:03:39,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",SinghUd5,India,en
2454,2021-03-07 08:03:38,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",ASinghal16,"उदयपुर, भारत",en
2455,2021-03-07 08:03:34,"JUST IN: @BCCI announces schedule of @IPL 2021, to be held at six venues in India from April 9 to May 30.

Ahmedaba… https://t.co/942m6u0Rw3",toisports,"New Delhi, India",en
2456,2021-03-07 08:03:32,"RT @Ajith_k777: Ipl starts April 9 th onwards to may 30 💥.

Ipl will conducting in 6 venues are ;

Ahmedabad, Mumbai, Kolkata, Delhi, Chenn…",muralisuriya40,Near thirumala,en
2457,2021-03-07 08:03:25,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",SSurendragour,"New Delhi, Delhi",en
2458,2021-03-07 08:03:15,"Each team is set to play at four venues during the league stage. Out of the 56 league matches, Chennai, Mumbai, Kol… https://t.co/6RDujuqMMw",Bhardwajmeha,"ÜT: 28.52438,77.370647",en
2459,2021-03-07 08:03:04,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",ArtiPradhan8,,en
2460,2021-03-07 08:02:55,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",SunitaMG1,"Kurla West, Mumbai",en
2461,2021-03-07 08:02:50,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",DK821101,"Rajgir, India",en
2462,2021-03-07 08:02:45,"RT @vinayakkm: Out of the 56 league matches, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ahmedabad and Delhi will…",thefield_in,Where sport happens.,en
2463,2021-03-07 08:02:32,"After nearly two years, #IPL will return home with Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata hosting t… https://t.co/zd3fCFdfDk",koushiktweets,India,en
2464,2021-03-07 08:02:27,"Out of the 56 league matches, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ahmedabad and De… https://t.co/7SOrEuzMnQ",vinayakkm,Trichy,en
2465,2021-03-07 08:02:23,"Chennai, Mumbai, Kolkata, Bengaluru, Delhi and Ahmedabad will be the venues for IPL 2021. Ahmedabad to host the kno… https://t.co/zYIcmF9awM",ShayanAcharya,"Here, There, Everywhere ",en
2466,2021-03-07 08:02:22,"Each team is set to play at four venues during the league stage. Out of the 56 league matches, Chennai, Mumbai, Kol… https://t.co/RkbzTeklzN",hariharan_draj,"Mumbai, India",en
2467,2021-03-07 08:02:12,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",STPINoida,"ES1, Block IV, Ganga Software Technology Complex, Sector 29, Noida - 201303, U.P",en
2468,2021-03-07 08:02:01,Just in: BCCI confirms IPL to be played in India at 6 venues. Bengaluru one of the hosts @DeccanHerald #IPL https://t.co/D1HG4BxcbI,Gunnersyd,"Bengaluru, India",en
2469,2021-03-07 08:01:53,"RT @thebetterindia: Moreover, through his venture, he provides gardening inputs to a regular customer base of 10,000 people.

#hydroponics…",sthaks,Mumbai,en
2470,2021-03-07 08:01:44,"IPL schedule: Out of the 56 league matches, Chennai, Mumbai, Kolkata &amp; Bengaluru will host 10 matches each while Ah… https://t.co/1UhScrV8p8",sreshthx,"BLR via DEL, CLE and CCU",en
2471,2021-03-07 08:01:43,"JUST IN: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata are host cities for the upcoming IPL. Opening match… https://t.co/sjFNAfWOYy",venkatatweets,Where ever cricket takes me,en
2472,2021-03-07 08:01:42,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",rvs_raghuveer,,en
2473,2021-03-07 08:01:34,No RCB games in bengaluru like wtf is this shit https://t.co/j4BckDOqwc,Im__Arfan,"Bengaluru, Karnataka",en
2474,2021-03-07 08:01:34,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",ThadhaniManish_,,en
2475,2021-03-07 08:01:29,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Sanjeev77453710,,en
2476,2021-03-07 08:01:29,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Riya75097569,,en
2477,2021-03-07 08:01:24,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AnilKum79792706,,en
2478,2021-03-07 08:01:18,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",BhushanKjha,India,en
